total_return_pct,win_rate,max_drawdown_pct,sharpe_ratio,num_trades,window_start,window_end,window_number,compliance_passed,compliance_notes,compliance_firm,worst_daily_pnl,max_drawdown_amount,final_equity
0.06,0.0,-0.01,,1,2023-04-25 11:00:00+00:00,2023-05-10 00:00:00+00:00,67,True,All checks passed,FTMO,-5.332827702262338,-15.965560304670362,100017.46605281654
-0.04,0.0,-0.05,,1,2023-05-12 23:00:00+00:00,2023-05-27 12:00:00+00:00,68,True,All checks passed,FTMO,-11.440061013658845,-17.54408203040657,99998.8058138756
0.08,0.0,-0.01,,1,2023-05-30 11:00:00+00:00,2023-06-14 00:00:00+00:00,69,True,All checks passed,FTMO,-4.908751758969411,-14.79872122303641,100010.26919514585
-0.05,0.0,-0.05,,1,2023-06-16 23:00:00+00:00,2023-07-01 12:00:00+00:00,70,True,All checks passed,FTMO,-7.43525350054858,-16.325762742286315,99991.64739840032
0.04,0.0,-0.02,,1,2023-07-04 11:00:00+00:00,2023-07-19 00:00:00+00:00,71,True,All checks passed,FTMO,-6.763189520177774,-6.763189520177548,100033.02634535464
0.03,0.0,-0.01,,1,2023-07-21 23:00:00+00:00,2023-08-05 12:00:00+00:00,72,True,All checks passed,FTMO,-15.819556663805995,-25.393295005880645,100003.25952175882
0.03,0.0,-0.06,,1,2023-08-08 11:00:00+00:00,2023-08-23 00:00:00+00:00,73,True,All checks passed,FTMO,-9.45292613620184,-16.880343438650016,99998.3492082257
-0.01,0.0,-0.07,,1,2023-08-25 23:00:00+00:00,2023-09-09 12:00:00+00:00,74,True,All checks passed,FTMO,-13.457218376877126,-40.855643485847395,99978.09275932916
0.04,0.0,-0.01,,1,2023-09-12 11:00:00+00:00,2023-09-27 00:00:00+00:00,75,True,All checks passed,FTMO,-9.258945609340328,-31.060583459446207,99975.82228456452
-0.04,0.0,-0.05,,1,2023-09-29 23:00:00+00:00,2023-10-14 12:00:00+00:00,76,True,All checks passed,FTMO,-5.927808378275853,-9.143053093444905,100037.18343687705
-0.04,0.0,-0.06,,1,2023-10-17 11:00:00+00:00,2023-11-01 00:00:00+00:00,77,True,All checks passed,FTMO,-14.89522104295994,-21.040310145617696,99995.87567217433
0.02,0.0,-0.02,,1,2023-11-03 23:00:00+00:00,2023-11-18 12:00:00+00:00,78,True,All checks passed,FTMO,-12.098542070182523,-12.550535865026177,99997.18222739072
-0.01,0.0,-0.04,,1,2023-11-21 11:00:00+00:00,2023-12-06 00:00:00+00:00,79,True,All checks passed,FTMO,-8.043716300720881,-20.173187934909947,99990.34914369602
0.03,0.0,-0.01,,1,2023-12-08 23:00:00+00:00,2023-12-23 12:00:00+00:00,80,True,All checks passed,FTMO,-10.260494035130804,-12.572103048863937,100027.01992764164
-0.0,0.0,-0.02,,1,2023-12-26 11:00:00+00:00,2024-01-10 00:00:00+00:00,81,True,All checks passed,FTMO,-4.664313981696081,-14.038314038552926,99992.70689869515
0.04,0.0,-0.01,,1,2024-01-12 23:00:00+00:00,2024-01-27 12:00:00+00:00,82,True,All checks passed,FTMO,-9.706330743220091,-10.254798189838766,100020.85978528748
0.04,0.0,-0.0,,1,2024-01-30 11:00:00+00:00,2024-02-14 00:00:00+00:00,83,True,All checks passed,FTMO,-7.021485746383844,-18.50523482915014,99989.26437964724
-0.05,0.0,-0.07,,1,2024-02-16 23:00:00+00:00,2024-03-02 12:00:00+00:00,84,True,All checks passed,FTMO,-6.668268653129901,-14.016288089376758,100004.13436751845
-0.03,0.0,-0.05,,1,2024-03-05 11:00:00+00:00,2024-03-20 00:00:00+00:00,85,True,All checks passed,FTMO,-9.343865723490339,-18.433871444722172,100001.00449298978
0.03,0.0,-0.02,,1,2024-03-22 23:00:00+00:00,2024-04-06 12:00:00+00:00,86,True,All checks passed,FTMO,-4.869987165737729,-7.041457238898147,100013.60043766888
0.07,0.0,-0.04,,1,2024-04-09 11:00:00+00:00,2024-04-24 00:00:00+00:00,87,True,All checks passed,FTMO,-7.080980144703147,-23.167670113718486,99984.84515975093
0.02,0.0,-0.01,,1,2024-04-26 23:00:00+00:00,2024-05-11 12:00:00+00:00,88,True,All checks passed,FTMO,-7.418787641584827,-19.441386608988978,100010.88813611733
-0.03,0.0,-0.04,,1,2024-05-14 11:00:00+00:00,2024-05-29 00:00:00+00:00,89,True,All checks passed,FTMO,-9.61421700359542,-28.411266599068767,99975.17475204688
-0.02,0.0,-0.04,,1,2024-05-31 23:00:00+00:00,2024-06-15 12:00:00+00:00,90,True,All checks passed,FTMO,-25.9036397671519,-65.44299458160822,99949.34617087591
-0.0,0.0,-0.06,,1,2024-06-18 11:00:00+00:00,2024-07-03 00:00:00+00:00,91,True,All checks passed,FTMO,-10.920587142155739,-31.091270734352292,99968.90872926565
-0.04,0.0,-0.08,,1,2024-07-05 23:00:00+00:00,2024-07-20 12:00:00+00:00,92,True,All checks passed,FTMO,-12.554734236099462,-35.053329303642386,99978.9751650962
0.3,0.0,-0.01,,1,2024-07-23 11:00:00+00:00,2024-08-07 00:00:00+00:00,93,True,All checks passed,FTMO,-14.77340515916776,-14.77340515916876,100083.01137344123
-0.0,0.0,-0.02,,1,2024-08-09 23:00:00+00:00,2024-08-24 12:00:00+00:00,94,True,All checks passed,FTMO,-7.465919460241696,-7.465919460242731,100014.26221623171
0.04,0.0,-0.02,,1,2024-08-27 11:00:00+00:00,2024-09-11 00:00:00+00:00,95,True,All checks passed,FTMO,-11.103888350866935,-20.218792893356294,100024.17204093377
-0.02,0.0,-0.07,,1,2024-09-13 23:00:00+00:00,2024-09-28 12:00:00+00:00,96,True,All checks passed,FTMO,-7.851420646362177,-22.5122622751951,99988.97180766547
0.17,0.0,-0.02,,1,2024-10-01 11:00:00+00:00,2024-10-16 00:00:00+00:00,97,True,All checks passed,FTMO,-10.131519595269879,-21.957173793576658,100015.01900120763
-0.06,0.0,-0.09,,1,2024-10-18 23:00:00+00:00,2024-11-02 12:00:00+00:00,98,True,All checks passed,FTMO,-16.40080978725626,-40.91723160840047,99960.39402746309
-0.02,0.0,-0.05,,1,2024-11-05 11:00:00+00:00,2024-11-20 00:00:00+00:00,99,True,All checks passed,FTMO,-10.943439695887566,-26.189750176519738,100002.35117768463
-0.0,0.0,-0.03,,1,2024-11-22 23:00:00+00:00,2024-12-07 12:00:00+00:00,100,True,All checks passed,FTMO,-7.141166750395459,-11.654879880370572,100001.8973084576
0.0,0.0,-0.02,,1,2024-12-10 11:00:00+00:00,2024-12-25 00:00:00+00:00,101,True,All checks passed,FTMO,-12.510109682585906,-22.23160641186405,100019.41332450334
